Institution,Program,Degree Type,Country,Decision,Notification Date,Notification Method,Undergrad GPA,GRE General,GRE Verbal,Analytical Writing,Notes,Details URL
Boston College,English,PhD,American,Rejected,on 19/01/2024,Other,0.0,0,0,0.0,Email to check portal,https://www.thegradcafe.com/result/906668
Boston College,English,PhD,American,Rejected,on 19/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/906661
Boston College,English,PhD,American,Rejected,on 19/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/906648
Boston College,English Literature,PhD,International,Rejected,on 19/01/2024,Website,3.97,0,0,0.0,"Received an email to check portal: first rejection, the speed was fairly brutal. gpa is undergrad, distinction at Masters level from a top-10 global institution.",https://www.thegradcafe.com/result/908977
Boston College,Finance,PhD,International,Wait listed,on 20/03/2024,Other,0.0,0,0,0.0,Ignore the status. Has anyone got any updates on this program? Have they sent out offers? Is there a waitlist?,https://www.thegradcafe.com/result/933750
Boston College,Finance,PhD,International,Interview,on 10/02/2024,E-mail,3.78,168,155,3.5,"Second round interview. TOEFL: 104. Research Experience: 3,5 years. Undergrad in Economics. Master in Economics.",https://www.thegradcafe.com/result/916973
Boston College,Finance,PhD,International,Interview,on 09/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/916020
Boston College,Finance,PhD,International,Interview,on 01/02/2024,E-mail,0.0,0,0,0.0,Anyone heard from bc after one-way interview?,https://www.thegradcafe.com/result/911335
Boston College,Finance,PhD,International,Interview,on 20/01/2024,E-mail,0.0,0,0,0.0,one way video interview,https://www.thegradcafe.com/result/910250
Boston College,Finance,PhD,American,Wait listed,on 23/01/2024,Other,0.0,0,0,0.0,"Ignore the status. Them who made it to one-way interviews, what is asked in the interview? I applied to the accounting program and still no email.",https://www.thegradcafe.com/result/907538
Boston College,Finance,PhD,International,Interview,on 20/01/2024,E-mail,3.93,168,164,5.0,One-way interview,https://www.thegradcafe.com/result/906999
Boston College,Finance,PhD,International,Interview,on 20/01/2024,E-mail,0.0,0,0,0.0,one way interview,https://www.thegradcafe.com/result/906889
Boston College,Finance,PhD,International,Interview,on 20/01/2024,E-mail,3.78,168,155,3.5,"One-way video interview. 
TOEFL: 104. Research Experience: 3,5 years. Undergrad in Economics. Master in Economics. Top 2% of the cohort.",https://www.thegradcafe.com/result/906849
Boston College,Finance,PhD,International,Interview,on 20/01/2024,E-mail,0.0,0,0,0.0,One-way Interview,https://www.thegradcafe.com/result/906811
Boston College,Finance,PhD,International,Interview,on 20/01/2024,E-mail,0.0,0,0,0.0,One-way video interview,https://www.thegradcafe.com/result/906806
Boston College,Higher Education,PhD,American,Accepted,on 07/02/2024,Phone,0.0,0,0,0.0,,https://www.thegradcafe.com/result/922294
Boston College,Higher Education,PhD,American,Interview,on 10/01/2024,E-mail,3.98,0,0,0.0,"3.97 Grad GPA, 30-min interview with 2 faculty members",https://www.thegradcafe.com/result/904249
Boston College,Historical Theology,PhD,International,Interview,on 17/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/906980
Boston College,History,PhD,American,Rejected,on 27/02/2024,E-mail,3.17,0,0,0.0,Received an email notification that there was an update to the portal.,https://www.thegradcafe.com/result/925732
Boston College,History,PhD,International,Rejected,on 27/02/2024,E-mail,0.0,0,0,0.0,Offered admission to their MA instead.,https://www.thegradcafe.com/result/925277
Boston College,History,PhD,International,Rejected,on 26/02/2024,E-mail,0.0,0,0,0.0,applied phd program but received admission to MA,https://www.thegradcafe.com/result/925250
Boston College,History,PhD,American,Rejected,on 05/02/2024,E-mail,0.0,0,0,0.0,Email to check portal for decision.,https://www.thegradcafe.com/result/913466
Boston College,History,PhD,American,Rejected,on 05/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/913460
Boston College,History,PhD,American,Accepted,on 05/02/2024,E-mail,3.9,0,0,0.0,GPA is MA. No interview. I was rejected from Amherst earlier so this is a nice surprise.,https://www.thegradcafe.com/result/913300
Boston College,Mathematics,PhD,American,Rejected,on 08/04/2024,E-mail,0.0,0,0,0.0,Emailed to check portal.,https://www.thegradcafe.com/result/936459
Boston College,Mathematics,PhD,American,Rejected,on 12/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/931546
Boston College,"Measurement, Evaluation, Statistics, And Assessment (MESA)",PhD,International,Interview,on 30/01/2024,E-mail,3.96,170,164,5.5,"Haven't received the decision yet after 1.5 months from the interview. I wonder if anyone has been admitted, and then I won't wait any longer. Any information will be appreciated!",https://www.thegradcafe.com/result/932435
Boston College,Philosophy,PhD,American,Rejected,on 07/03/2024,E-mail,4.0,0,0,0.0,Rejected PhD and MA; 2 publications in my area; 3 research languages; MA in related field; 7 conferences. Shut out from everything this year.,https://www.thegradcafe.com/result/929777
Boston College,Philosophy,PhD,American,Accepted,on 05/03/2024,E-mail,3.97,0,0,0.0,Offered position as MA not as PhD,https://www.thegradcafe.com/result/929682
Boston College,Philosophy,PhD,American,Rejected,on 05/03/2024,E-mail,3.96,0,0,0.0,"Accepted for MA, did not want me for PhD, 5a/1w/6r/2p",https://www.thegradcafe.com/result/928969
Boston College,Philosophy,PhD,International,Wait listed,on 21/02/2024,E-mail,4.0,0,0,0.0,My Top Choice (GPA is grad). 2a/2w/2r,https://www.thegradcafe.com/result/922524
Boston College,Philosophy,PhD,American,Wait listed,on 21/02/2024,E-mail,3.88,0,0,0.0,"Waitlisted after interview. Probably my top choice, so if anyone knows they have a better option, please decline. 2a/3w/5r/5p",https://www.thegradcafe.com/result/922297
Boston College,Philosophy,PhD,International,Rejected,on 20/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/922093
Boston College,Philosophy,PhD,American,Rejected,on 20/02/2024,E-mail,3.94,0,0,0.0,1a/3r/0w/14p. GPA grad. Email to check portal. Standard rejection letter.,https://www.thegradcafe.com/result/922019
Boston College,Philosophy,PhD,American,Accepted,on 20/02/2024,Other,3.96,0,0,0.0,"Interviewed last week, received e-mail to check portal today.",https://www.thegradcafe.com/result/921849
Boston College,Philosophy,PhD,American,Accepted,on 20/02/2024,E-mail,3.94,0,0,0.0,Appointed as a research assistant,https://www.thegradcafe.com/result/921828
Boston College,Philosophy,PhD,International,Accepted,on 06/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/914141
Boston College,Philosophy,PhD,International,Interview,on 06/02/2024,E-mail,0.0,0,0,0.0,GPA is grad.,https://www.thegradcafe.com/result/913937
Boston College,Philosophy,PhD,American,Interview,on 06/02/2024,E-mail,3.94,0,0,0.0,"GPA is undergrad, not grad (as opposed to those who posted below).",https://www.thegradcafe.com/result/913821
Boston College,Philosophy,PhD,International,Interview,on 06/02/2024,Other,4.0,0,0,0.0,GPA is grad,https://www.thegradcafe.com/result/913639
Boston College,Philosophy,PhD,American,Interview,on 06/02/2024,E-mail,3.88,0,0,0.0,GPA is grad.,https://www.thegradcafe.com/result/913635
Boston College,Physics,PhD,International,Accepted,on 23/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/907700
Boston College,Political Science,PhD,American,Rejected,on 04/03/2024,E-mail,0.0,0,0,0.0,got accepted into higher program & committed to other school. Congrats to those admitted!,https://www.thegradcafe.com/result/928315
Boston College,Political Science,PhD,American,Accepted,on 14/02/2024,E-mail,3.8,156,163,6.0,,https://www.thegradcafe.com/result/921597
Boston College,Psychology And Neuroscience,PhD,American,Rejected,on 26/01/2024,E-mail,0.0,0,0,0.0,"Expected this. Official rejection today, but faculty member emailed back in December saying they could only take 1 student and although I was a highly qualified, other applicants were a better fit. Best of luck!",https://www.thegradcafe.com/result/908890
Boston College,Pure Mathematics,PhD,American,Rejected,on 24/04/2024,E-mail,3.88,0,0,0.0,Master GPA 4.0,https://www.thegradcafe.com/result/937919
Boston College,Pure Mathematics,PhD,International,Wait listed,on 21/04/2024,Other,3.91,0,0,0.0,Ignore the status. Has anyone got any updates on this program? Have they sent out offers? Is there a waitlist?,https://www.thegradcafe.com/result/937766
Boston College,Social Psychology,PhD,American,Rejected,on 25/01/2024,E-mail,0.0,0,0,0.0,Got an email to check the application portal & found generic rejection letter,https://www.thegradcafe.com/result/908624
Boston College,Social Work,PhD,International,Wait listed,on 06/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/914084
Boston College,Social Work,PhD,International,Rejected,on 06/02/2024,E-mail,3.9,0,0,0.0,"Got an email to check th portal, statuswas updated and said there were over 65 applicants",https://www.thegradcafe.com/result/914020
Boston College,Social Work,PhD,International,Rejected,on 06/02/2024,E-mail,0.0,0,0,0.0,They sent me an email telling me that there were over 65 applicants. I believe all admissions were sent out already.,https://www.thegradcafe.com/result/913949
Boston College,Sociology,PhD,American,Interview,on 20/02/2024,E-mail,0.0,0,0,0.0,"Ignore statusâ€”has anyone heard from BC? I saw some rejections recently and waitlists back in January, any acceptances yet?",https://www.thegradcafe.com/result/921999
Boston College,Sociology,PhD,International,Rejected,on 13/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/918578
Boston College,Sociology,PhD,American,Rejected,on 13/02/2024,E-mail,3.66,0,0,0.0,Master GPA. Honestly flabbergasted. Went to BC for my Masters (Higher Ed) and I had 2/4 recs from department faculty.  3r/0w/0a/2p,https://www.thegradcafe.com/result/918188
Boston College,Sociology,PhD,American,Rejected,on 13/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/918162
Boston College,Sociology,PhD,American,Wait listed,on 26/01/2024,E-mail,3.87,158,163,5.0,,https://www.thegradcafe.com/result/908989
Boston College,Sociology,PhD,International,Wait listed,on 26/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/908985
Boston College,Systematic Theology,PhD,International,Accepted,on 23/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/907665
Boston College,Systematic Theology,PhD,American,Interview,on 10/01/2024,E-mail,3.98,0,0,0.0,,https://www.thegradcafe.com/result/906641
Boston University,Anatomy & Neurobiology,PhD,American,Accepted,on 28/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/927303
Boston University,Astronomy,PhD,American,Rejected,on 21/03/2024,E-mail,0.0,0,0,0.0,Was previously waitlisted,https://www.thegradcafe.com/result/934020
Boston University,Astronomy,PhD,American,Wait listed,on 23/02/2024,E-mail,3.86,0,0,0.0,,https://www.thegradcafe.com/result/923948
Boston University,Behavioral Neuroscience,PhD,American,Accepted,on 07/03/2024,E-mail,3.93,0,0,0.0,"Received an email from the Dean offering acceptance. No GRE submitted, accepted directly after undergrad with ~2 years of research experience.",https://www.thegradcafe.com/result/929890
Boston University,Behavioral Neuroscience,PhD,American,Interview,on 12/02/2024,E-mail,3.93,0,0,0.0,"Received interview invitation from the program director, interview requested for a week after.",https://www.thegradcafe.com/result/923479
Boston University,Bioinformatics,PhD,International,Accepted,on 05/03/2024,E-mail,3.61,0,0,0.0,,https://www.thegradcafe.com/result/929111
Boston University,Bioinformatics,PhD,American,Accepted,on 04/03/2024,E-mail,3.5,0,0,0.0,Attended virtual open house (messed up time zones and showed up 2 hours late so there's hope for everyone),https://www.thegradcafe.com/result/928411
Boston University,Bioinformatics,PhD,International,Rejected,on 27/02/2024,E-mail,0.0,0,0,0.0,expected because they asked in portal if I contacted any faculty. I did not.,https://www.thegradcafe.com/result/925640
Boston University,Biomedical Engineering,PhD,American,Wait listed,on 15/02/2024,E-mail,0.0,0,0,0.0,please decline if you aren't going:),https://www.thegradcafe.com/result/935797
Boston University,Biomedical Engineering,PhD,American,Rejected,on 02/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/926655
Boston University,Biomedical Engineering,PhD,International,Rejected,on 03/01/2024,E-mail,3.6,0,0,0.0,,https://www.thegradcafe.com/result/925729
Boston University,Biomedical Engineering,PhD,American,Rejected,on 22/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/925219
Boston University,Biomedical Sciences,PhD,American,Interview,on 20/12/2024,E-mail,0.0,0,0,0.0,pibs,https://www.thegradcafe.com/result/940469
Boston University,Biomedical Sciences,PhD,International,Interview,on 19/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/940034
Boston University,Biostatistics,PhD,American,Interview,on 31/12/2024,E-mail,4.0,0,0,0.0,,https://www.thegradcafe.com/result/941160
Boston University,Biostatistics,PhD,American,Interview,on 19/12/2024,E-mail,3.91,0,0,0.0,,https://www.thegradcafe.com/result/940336
Boston University,Chemistry,PhD,American,Interview,on 19/12/2024,E-mail,3.65,0,0,0.0,"3 pubs (1 first author), 1 poster at ACS, 2 years industry experience",https://www.thegradcafe.com/result/940106
Boston University,Chemistry,PhD,American,Rejected,on 29/02/2024,E-mail,3.73,0,0,0.0,"The admissions committee has carefully reviewed your application for admission to the PhD degree program in Chemistry within the Graduate School of Arts and Sciences. We regret to inform you that your application was denied.

Admission decisions are made by the department's admissions committee which may consist of the Department Chair, the Department's Director of Graduate Studies or Graduate Admission, and Faculty of the program.  If you would like to receive feedback regarding your application, please contact the program directly. 

Due to intense competition, we must in many cases deny admission even to highly qualified candidates. We appreciate your interest in Boston University, and we wish you the very best in your academic pursuits.

Sincerely,",https://www.thegradcafe.com/result/926720
